stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,wheelchair_boarding
1-2760,2760,J.-Bédard,de la Grande-Ligne / J.-Bédard,46.90876,-71.351074,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2760,0
1-2700,2700,Bédard/2700,H.-Bourassa / Bédard,46.902168,-71.307594,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2700,1
1-4809,4809,J.-Bédard,du Lac-Saint-Charles / J.-Bédard,46.901623,-71.370651,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4809,0
1-5897,5897,Beethoven,des Chutes / Beethoven,46.854622,-71.195557,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5897,0
1-1913,1913,Bégon,des Q.-Bourgeois / Bégon,46.763355,-71.316093,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1913,1
1-4144,4144,Bégon,des Q.-Bourgeois / Bégon,46.763226,-71.316589,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4144,1
1-3953,3953,L.-Bélanger,Sainte-Thérèse / L.-Bélanger,46.898952,-71.20887,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3953,1
1-3954,3954,L.-Bélanger,Sainte-Thérèse / L.-Bélanger,46.898853,-71.208961,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3954,1
1-4777,4777,Béland,Élisabeth-II / Béland,46.859383,-71.326508,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4777,0
1-4871,4871,Béland,Élisabeth-II / Béland,46.85957,-71.326782,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4871,0
1-5286,5286,Bélanger,W.-Hamel / Bélanger,46.812496,-71.25444,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5286,1
1-5592,5592,Golf-de-Bélair,Pie-XI Nord / du Golf-de-Bélair,46.869884,-71.440071,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5592,0
1-5607,5607,Golf-de-Bélair,Pie-XI Nord / du Golf-de-Bélair,46.869911,-71.440323,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5607,0
1-3311,3311,de Belfort,J.-Talon Est / de Belfort,46.873493,-71.271797,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3311,0
1-5410,5410,de Belfort,J.-Talon Est / de Belfort,46.873909,-71.271278,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5410,0
1-2123,2123,L.-A.-Bélisle,de Sillery / L.-A.-Bélisle,46.777222,-71.24707,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2123,0
1-2210,2210,L.-A.-Bélisle,de Sillery / L.-A.-Bélisle,46.777126,-71.246872,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2210,0
1-2250,2250,G.-Bell,F.-Carrel / G.-Bell,46.795181,-71.273987,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2250,0
1-2278,2278,G.-Bell,F.-Carrel / G.-Bell,46.795227,-71.274147,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2278,0
1-2718,2718,de Belleville,de la Rivière-Jaune / de Belleville,46.92083,-71.34671,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2718,0
1-2748,2748,de Belleville,de la Rivière-Jaune / de Belleville,46.920948,-71.346634,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2748,1
1-1412,1412,Myrand,Sainte-Foy / de Belmont,46.788601,-71.271797,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1412,1
1-1084,1084,Ste-Foy,Belvédère / Sainte-Foy,46.800282,-71.243011,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1084,1
1-1486,1486,Belvédère,Sainte-Foy / Belvédère,46.799625,-71.242699,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1486,1
1-1774,1774,des Braves,Grande Allée Ouest / Belvédère,46.79517,-71.236092,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1774,1
1-5236,5236,Bélanger,W.-Hamel / du Chanoine-Côté,46.812847,-71.25444,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5236,0
1-5936,5936,Benjamin-Sulte,Chauveau Ouest / B.-Sulte,46.811382,-71.380173,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5936,0
1-1211,1211,H. St-François,1re Avenue / Benoît-XV,46.827652,-71.235275,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1211,1
1-1290,1290,Benoît-XV,18e Rue / Benoît-XV,46.83147,-71.23484,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1290,1
1-1323,1323,Benoît-XV,18e Rue / Benoît-XV,46.831741,-71.234444,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1323,1
1-1568,1568,P.-Bertrand/1568,Bouvier / P.-Bertrand,46.83147,-71.280853,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1568,0
1-2432,2432,Bernatchez/2432,Beaucage / Bernatchez,46.815212,-71.262756,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2432,1
1-5046,5046,Bernatchez,W.-Hamel / Bernatchez,46.810524,-71.258354,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5046,1
1-5991,5991,Bernard,Saint-Claude / Bernard,46.846115,-71.375854,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5991,0
1-1987,1987,P.-Bertrand/1987,Bouvier / P.-Bertrand,46.831421,-71.280457,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1987,0
1-2897,2897,Bernier,Bédard / Bernier Est,46.916332,-71.319382,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2897,1
1-2216,2216,du Cap.-Bernier,Le Gendre / du Capitaine-Bernier,46.772404,-71.354691,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2216,0
1-2636,2636,Berlioz,Sainte-Geneviève / Berlioz,46.84425,-71.38887,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2636,0
1-3493,3493,Bergevin,Perroteau / Bergevin,46.891754,-71.200546,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3493,0
1-3513,3513,Bergevin,Perroteau / Bergevin,46.891621,-71.200348,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3513,0
1-4269,4269,de Bergerac,du Moulin-des-Mères / de Bergerac,46.85228,-71.330963,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4269,0
1-4331,4331,de Bergerac,du Moulin-des-Mères / de Bergerac,46.852268,-71.330917,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4331,0
1-2703,2703,Bernier,H.-Bourassa / Bernier Est,46.90451,-71.314575,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2703,1
1-2635,2635,Berlioz,Sainte-Geneviève / Berlioz,46.844223,-71.389061,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2635,0
1-4875,4875,P.-Bertrand,Lebourgneuf / P.-Bertrand,46.838505,-71.286224,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4875,1
1-1044,1044,St-Bernard,M.-de-l'Incarnation / Saint-Bernard,46.808987,-71.246407,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1044,1
1-1091,1091,St-Bernard,M.-de-l'Incarnation / Saint-Bernard,46.808807,-71.246002,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1091,1
1-2813,2813,Bernier,H.-Bourassa / Bernier Ouest,46.904411,-71.314621,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2813,0
1-2856,2856,du Cap.-Bernier,R.-L.-Séguin / du Capitaine-Bernier,46.771339,-71.358681,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2856,0
1-2865,2865,C.-Bernier/2865,R.-L.-Séguin / du Capitaine-Bernier,46.771133,-71.358727,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2865,0
1-2898,2898,de Berne,du Lac / de Berne,46.91901,-71.318626,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2898,0
1-2920,2920,Bernier,Bédard / Bernier Est,46.916279,-71.319489,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2920,1
1-4501,4501,Bernanos,Notre-Dame / Bernanos,46.812901,-71.384941,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4501,0
1-4575,4575,Bernanos,Notre-Dame / Bernanos,46.812866,-71.38488,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4575,0
1-5171,5171,Bernatchez/5171,W.-Hamel / du Pont-Scott,46.810421,-71.257896,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5171,1
1-5177,5177,Bernatchez,Chabot / P.-Bertrand,46.813454,-71.261909,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5177,1
1-5230,5230,Bernatchez,Chabot / Bernatchez,46.813408,-71.261856,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5230,0
1-5528,5528,P.-Bertrand/5528,Nolin / P.-Bertrand,46.817169,-71.267426,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5528,0
1-5948,5948,des Bernaches,des Landes / des Bernaches,46.740463,-71.381271,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5948,1
1-5990,5990,Bernard,Saint-Claude / Bernard,46.845966,-71.376297,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5990,0
1-6055,6055,des Bernaches,Saint-Félix / des Bernaches,46.736084,-71.379616,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6055,0
1-2543,2543,P.-Bertrand/2543,des Rocailles / P.-Bertrand,46.834064,-71.280579,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2543,1
1-3717,3717,du Rég.-de-Berry,de la Paix / du Régiment-de-Berry,46.779514,-71.322479,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3717,0
1-3781,3781,Berrouard,des Sablonnières / Berrouard,46.906029,-71.199333,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3781,0
1-3798,3798,Berrouard,des Sablonnières / Berrouard,46.906067,-71.199303,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3798,0
1-2023,2023,H.-Bertrand,Provancher / H.-Bertrand,46.758102,-71.346962,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2023,0
1-2096,2096,H.-Bertrand,Provancher / M.-Gaudard,46.758091,-71.34729,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2096,0
1-2465,2465,Bertin,Prom.-des-Soeurs / Bertin,46.758446,-71.36261,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2465,0
1-2525,2525,P.-Bertrand/2525,des Rocailles / P.-Bertrand,46.8344,-71.280006,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2525,1
1-2964,2964,P.-Bertrand,Bouvier / P.-Bertrand,46.831749,-71.279793,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2964,1
1-3852,3852,Bertrand/3852,Louis-XIV / Bertrand,46.8993,-71.190331,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3852,0
1-3880,3880,Bertrand,Raymond / Bertrand,46.912254,-71.193649,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3880,0
1-3907,3907,Bertrand,Raymond / Bertrand,46.912975,-71.194527,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3907,0
1-4773,4773,P.-Bertrand/4773,Lebourgneuf / P.-Bertrand,46.838501,-71.286842,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4773,1
1-5500,5500,P.-Bertrand/5500,Bouvier / P.-Bertrand,46.832237,-71.279068,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5500,1
1-5534,5534,P.-Bertrand/5534,Nolin / P.-Bertrand,46.817158,-71.267319,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5534,0
1-6503,6503,Bertrand,Louis-XIV / Bertrand,46.89922,-71.18898,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6503,0
1-5220,5220,P.-Bertrand/5220,V.-Delamarre / P.-Bertrand,46.817867,-71.266396,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5220,1
1-1785,1785,A.-Bessette,Le Gendre / A.-Bessette,46.769707,-71.350655,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1785,0
1-2242,2242,A.-Bessette,Le Gendre / A.-Bessette,46.769962,-71.351532,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2242,0
1-6601,6601,Bessette,Nordique / Bessette,46.889595,-71.191345,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6601,1
1-1501,1501,Bibliothèques,du Séminaire / des Bibliothèques,46.781864,-71.271561,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1501,1
1-1542,1542,Bibliothèques,du Séminaire / des Bibliothèques,46.782131,-71.271996,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1542,1
1-5021,5021,des Bienfaits,R.-Bourassa / des Bienfaits,46.83971,-71.325851,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5021,1
1-5389,5389,des Bienfaits,R.-Bourassa / des Bienfaits,46.839733,-71.325417,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5389,1
1-5784,5784,des Bienfaits,de la Comtoise / au 8630,46.841526,-71.319916,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5784,1
1-2762,2762,de Bigorre,G.-Muir / de Bigorre,46.897575,-71.309349,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2762,1
1-2873,2873,de Bigorre,G.-Muir / de Bigorre,46.897575,-71.309258,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2873,0
1-3033,3033,Ch.-Bigot/3033,du Bourg-Royal / de C.-Bigot,46.892349,-71.258087,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3033,1
1-3053,3053,Ch.-Bigot/3053,du Bourg-la-Reine / de C.-Bigot,46.890079,-71.264214,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3053,1
1-3050,3050,Ch.-Bigot/3050,de la Seigneurie / de C.-Bigot,46.887913,-71.26902,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3050,1
1-4210,4210,de Bilbao,de la Boussole / de Bogota,46.839298,-71.331825,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4210,1
1-4288,4288,de Bilbao,de la Boussole / Chauveau,46.839916,-71.332237,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4288,1
1-4911,4911,du Binôme/4911,Rideau / du Binôme,46.798546,-71.31913,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4911,0
1-4421,4421,du Binôme/4421,Rideau / du Binôme,46.798809,-71.318886,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4421,0
1-5079,5079,Blain,de l'Ormière / Blain,46.835651,-71.355614,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5079,1
1-5129,5129,Blain,de l'Ormière / Blain,46.835854,-71.35611,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5129,1
1-2018,2018,Blanchette,Provancher / Blanchette,46.752464,-71.344177,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2018,0
1-2100,2100,Blanchette,Provancher / Blanchette,46.753014,-71.344383,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2100,1
1-2673,2673,du Moulin-Blanc,du Pomerol / du Moulin-Blanc,46.863792,-71.326141,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2673,0
1-2681,2681,du Moulin-Blanc,du Pomerol / du Moulin-Blanc,46.863609,-71.326347,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2681,0
1-5083,5083,du Blanc-Manteau,de l'Ormière / du Blanc-Manteau,46.844753,-71.368019,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5083,1
1-5122,5122,du Blanc-Manteau,de l'Ormière / du Blanc-Manteau,46.84483,-71.368332,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5122,0
1-1786,1786,R.-Bourassa,Laurier / R.-Bourassa,46.77409,-71.274445,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1786,0
1-1666,1666,Blériot/1666,Dalton / Blériot,46.788406,-71.307686,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1666,0
1-5555,5555,du Blizzard/5555,des Galeries / du Blizzard,46.832623,-71.296799,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5555,1
1-5554,5554,du Blizzard/5554,des Galeries / du Blizzard,46.832642,-71.296494,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5554,1
1-4550,4550,F.-Blondeau,De Gaulle / F.-Blondeau,46.854824,-71.241653,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4550,0
1-4551,4551,F.-Blondeau,De Gaulle / F.-Blondeau,46.85461,-71.241234,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4551,0
1-4759,4759,Blouin,Plante / Blouin,46.819584,-71.257263,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4759,1
1-4888,4888,Blouin,Plante / Blouin,46.819679,-71.257462,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4888,1
1-5055,5055,R.-Blouin,Père-Lelièvre / R.-Blouin,46.810116,-71.279129,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5055,1
1-5162,5162,R.-Blouin,Père-Lelièvre / R.-Blouin,46.810226,-71.27887,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5162,1
1-5180,5180,R.-Blouin,Dubé / R.-Blouin,46.813438,-71.284302,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5180,0
1-5436,5436,R.-Blouin,Dubé / R.-Blouin,46.813606,-71.28434,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5436,0
1-3234,3234,H.-Bourassa/3234,Louis-XIV / H.-Bourassa,46.863049,-71.26725,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3234,1
1-3324,3324,H.-Bourassa/3324,Louis-XIV / H.-Bourassa,46.86343,-71.266876,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3324,1
1-3011,3011,H.-Bourassa/3011,76e Rue Est / H.-Bourassa,46.860371,-71.264442,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3011,1
1-4286,4286,de Bogota/4286,de Barcelone / de Bogota,46.837574,-71.329224,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4286,0
1-4143,4143,Rive-Boisée/4143,de Barcelone / Rive-Boisée Nord,46.836464,-71.3283,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4143,1
1-4266,4266,Rive-Boisée/4266,Lebourgneuf / de la Rive-Boisée Sud,46.8284,-71.31469,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4266,1
1-4105,4105,Muguet-des-Bois,du Golf / du Muguet-des-Bois,46.854885,-71.376846,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4105,0
1-4175,4175,Muguet-des-Bois,du Golf / du Muguet-des-Bois,46.855122,-71.376602,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4175,0
1-4268,4268,Rive-Boisée/4268,Belle-Arrivée / de la Rive-Boisée Nord,46.836636,-71.321663,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4268,0
1-5298,5298,Rive-Boisée/5298,Lebourgneuf / de la Rive-Boisée Sud,46.828339,-71.3144,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5298,1
1-5321,5321,du Haut-Bois,J.-C.-Cantin / du Haut-Bois,46.74963,-71.37307,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5321,0
1-5467,5467,du Haut-Bois,J.-C.-Cantin / du Haut-Bois,46.749401,-71.373405,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5467,0
1-5900,5900,Sous-Bois/5900,Francheville / du Sous-Bois,46.862801,-71.17099,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5900,0
1-5901,5901,Sous-Bois/5901,Francheville / du Sous-Bois,46.86216,-71.171455,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5901,0
1-3603,3603,E.-Boiteau,de la Chaudière / É.-Boiteau,46.765495,-71.348686,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3603,0
1-3604,3604,E.-Boiteau,de la Chaudière / É.-Boiteau,46.765549,-71.34877,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3604,0
1-5344,5344,Boivin,Turmel / Boivin,46.808262,-71.37513,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5344,0
1-5368,5368,Boivin,Turmel / Boivin,46.808273,-71.375053,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5368,0
1-2191,2191,R.-Bourassa,Laurier / R.-Bourassa,46.77401,-71.274536,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2191,0
1-1748,1748,J.-A.-Bombardier,de la Chaudière / J.-A.-Bombardier,46.76685,-71.3479,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1748,0
1-2534,2534,J.-A.-Bombardier,de la Chaudière / J.-A.-Bombardier,46.766766,-71.348038,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2534,0
1-3213,3213,J.-Bonet,des Cimes / de Troyes,46.84903,-71.381561,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/3213,0
1-4235,4235,J.-Bonet,des Cimes / J.-Bonet,46.848972,-71.381866,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4235,0
1-6448,6448,C.-Bonenfant,La Morille / C.-Bonenfant,46.838665,-71.311134,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6448,1
1-4377,4377,du Bonheur,Saint-Jean-Baptiste / du Bonheur,46.80582,-71.35405,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4377,0
1-4417,4417,du Bonheur,Saint-Jean-Baptiste / du Bonheur,46.80555,-71.354256,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4417,0
1-1192,1192,Bonne-Entente,Bastien / de la Bonne-Entente,46.849373,-71.30452,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/1192,1
1-4806,4806,R.-Bontemps,Pacifique / R.-Bontemps,46.893131,-71.372025,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4806,0
1-4468,4468,de la Bordée,Saint-Jean-Baptiste / de la Bordée,46.804295,-71.332779,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4468,1
1-2607,2607,Borduas,Chauveau Ouest / Borduas,46.819706,-71.368217,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2607,1
1-2622,2622,Borduas,Chauveau Ouest / Borduas,46.819225,-71.368591,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/2622,1
1-4612,4612,de la Bordée,Saint-Jean-Baptiste / de la Bordée,46.804028,-71.332573,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4612,1
1-5923,5923,de Bordeaux,des Grands-Lacs / de Bordeaux,46.751461,-71.449448,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/5923,0
1-6563,6563,Borée,Tronquet / Borée,46.886497,-71.190598,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6563,0
1-6599,6599,Borée,Tronquet / Borée,46.886272,-71.190521,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6599,0
1-6065,6065,des Bosquets,du Sourcin / des Bosquets,46.746677,-71.383766,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6065,0
1-6072,6072,des Bosquets,des Bosquets / du Coteau,46.751072,-71.378525,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6072,0
1-4823,4823,la Courte-Botte,du Lac-Saint-Charles / Courte-Botte,46.927864,-71.397522,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4823,0
1-4825,4825,la Courte-Botte,du Lac-Saint-Charles / Courte-Botte,46.927849,-71.397537,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/4825,0
1-6537,6537,Bourguignon,Saint-Michel / Bourguignon,46.894535,-71.197189,https://www.rtcquebec.ca/horaires-et-trajets/horaires-des-bus/tous-les-parcours/6537,0
